name,facility_type,lat,lng,region,waterway,city,state,source,dock_type,commodities
Midwest Energy Resources Co Superior Terminal Wharf,GENERAL_CARGO,46.74267,-92.114417,Great_Lakes,Duluth MN,Superior ,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt"
Lafarge Cement Co Superior Cement Dock,CEMENT,46.732222,-92.072778,Great_Lakes,Superior Wisconsin,Superior,WI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass"
"General Mills """"s-x"""" Superior Terminal Dock",STEEL_MILL,46.742593,-92.109706,Great_Lakes,Duluth MN,Superior,WI,BTS_DOCK,Dock,"Wheat | Barley, Rye, Oats, Rice and Sorghum Grains | Animal Feed, Grain Mill Products, Flour, Processed Grains | Other Agricultural Products; Food and Kindred Products"
Lafarge Corp Oswego Terminal Wharf,CEMENT,43.461426,-76.512539,Great_Lakes,"Oswego Harbor, NY",Oswego,NY,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
Sprague Energy Corp Oswego Terminal Wharf,GENERAL_CARGO,43.462001,-76.51316,Great_Lakes,"Oswego Harbor, NY",Oswego,NY,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products"
Lafarge Corp Duluth Cement Dock,CEMENT,46.776111,-92.103333,Great_Lakes,Duluth MN,Duluth,MN,BTS_DOCK,Dock,Iron Ore and Iron & Steel Waste & Scrap | Building Cement & Concrete; Lime; Glass
Arthur M Clure Public Marine Terminal Berth Nos 1-7,GENERAL_CARGO,46.75556,-92.09444,Great_Lakes,Duluth MN,Duluth ,MN,BTS_DOCK,Dock,"Iron Ore and Iron & Steel Waste & Scrap | Building Cement & Concrete; Lime; Glass | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Unknown or Not Elsewhere Classified"
"Duluth, Missabe and Iron Range Railway - Ore Dock No. 6",GENERAL_CARGO,46.751544,-92.134651,Great_Lakes,Duluth MN,Duluth,MN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Building Cement & Concrete; Lime; Glass"
The C Reiss Coal Co Duluth Dock,COAL_TERMINAL,46.722282,-92.154779,Great_Lakes,Duluth MN,Duluth,MN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag"
Seaway Terminal,GENERAL_CARGO,42.959902,-82.42578,Great_Lakes,"St. Clair River, MI",Port Huron,MI,BTS_DOCK,Dock,nan
"Harvest States Cooperatives, Winona Terminal Barge - Loading Dock",GENERAL_CARGO,44.059444,-91.663056,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Winona,MN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Sulphur (Dry), Clay & Salt | Food and Farm Products | Wheat | Corn | Oilseeds (Soybean, Flaxseed and Others) | Vegetable Products | Animal Feed, Grain Mill Products, Flour, Processed Grains | Other Agricultural Pro"
"Lafarge North America, Red Rock Cement Terminal Dock",CEMENT,44.899444,-93.021389,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",St. Paul,MN,BTS_DOCK,Dock,"Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass"
"St. Marys Cement, Milwaukee Plant Dock",CEMENT,43.008611,-87.907222,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,Slag | Building Cement & Concrete; Lime; Glass
"St. Marys Cement, Toledo Plant Dock",CEMENT,41.667912,-83.497615,Great_Lakes,"Lake Erie, Including Upper Niagara River",Toledo,OH,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass | Wheat
Barton Enterprises Dock,PIPELINE_TERMINAL,44.900278,-93.020833,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",St. Paul,MN,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
American Iron and Supply Co. Dock,GENERAL_CARGO,45.01,-93.275278,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Minneapolis,MN,BTS_DOCK,Dock,"Iron Ore and Iron & Steel Waste & Scrap | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
(c Reiss Coal Co),COAL_TERMINAL,46.66734,-90.89848,Great_Lakes,Lake Superior,Washburn,WI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | All Manufactured Equipment, Machinery and Products"
"Adm/growmark, Winona Grain Elevator Dock",GRAIN_ELEVATOR,44.059444,-91.665278,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Winona,MN,BTS_DOCK,Dock,"Fertilizers | Sulphur (Dry), Clay & Salt | Food and Farm Products | Corn | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains | Other Agricultural Products; Food and Kindred Products"
Martin Gas & Oil,GENERAL_CARGO,45.746792,-85.518435,Great_Lakes,Lake Michigan,Beaver Island,MI,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Alpena Oil Company Inc.,GENERAL_CARGO,45.061532,-83.427043,Great_Lakes,Lake Huron,Alpena,MI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt"
Lafarge - Presque Stoneport Dock,CEMENT,45.297316,-83.421007,Great_Lakes,Lake Huron,Presque Isle,MI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Marquette Board of Light & Power Shiras Steam Plant,GENERAL_CARGO,46.532548,-87.3918,Great_Lakes,Lake Superior,Marquette,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
C Reiss Coal Co Abv Lks R/coal,COAL_TERMINAL,46.495255,-84.386299,Great_Lakes,"St. Marys River, MI",nan,MI,BTS_DOCK,Dock,nan
Lakehead Scrap Terminal,GENERAL_CARGO,46.749445,-92.085506,Great_Lakes,Duluth MN,Duluth,MN,BTS_DOCK,Dock,nan
"Cargill """"b-1"""" and """"b-2"""" Docks",GRAIN_ELEVATOR,46.76889,-92.10639,Great_Lakes,Duluth MN,Duluth ,MN,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Cenex Harvest States Cooperative, Elevators 1 & 2",GRAIN_ELEVATOR,46.73694,-92.10306,Great_Lakes,Superior Wisconsin,Superior ,WI,BTS_DOCK,Dock,"Iron Ore and Iron & Steel Waste & Scrap | Non-Ferrous Ores and Scrap | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice a"
St. Marys Wisconsin Cement Co Green Bay Wharf,CEMENT,44.525304,-88.011212,Great_Lakes,"Green Bay, WI",Green Bay,WI,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
Fort Howard Paper Co Green Bay Northern Coal Dock,COAL_TERMINAL,44.51113,-88.021735,Great_Lakes,"Green Bay, WI",Green Bay,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
Port of Ogdensburg - David D. Depue Marine Terminal Complex Wharf,GENERAL_CARGO,44.708302,-75.486579,Great_Lakes,"St. Lawrence River, Betwn International Boundary Line and Lake Ontario",Ogdensburg,NY,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | Food and Farm Products | All Manufactured Equipment, Machinery and Products"
"Detroit Edison Co., Monroe Power Plant Wharf",GENERAL_CARGO,41.8925,-83.34,Great_Lakes,"Lake Erie, Including Upper Niagara River",Monroe,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
Detroit Steel Co Ltd,STEEL_MILL,42.157696,-83.167088,Great_Lakes,"Detroit River, MI",Trenton ,MI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap"
"Detroit Edison, Trenton Channel Power Plant Wharf",GENERAL_CARGO,42.125,-83.178056,Great_Lakes,"Detroit River, MI",Trenton,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"Great Western Dock & Terminal Co., Barge Wharf",GENERAL_CARGO,44.939167,-93.051111,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",St. Paul,MN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and "
James Deyoung Generating Plant Dock,GENERAL_CARGO,42.794444,-86.115556,Great_Lakes,Lake Michigan,Holland,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
Kimberly Clark Corp Munising Div R Coal,COAL_TERMINAL,46.409702,-86.644659,Great_Lakes,Lake Superior,Munising,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
Marathon Petroleum Company (mpc) Asphalt Terminal,REFINERY,41.489049,-81.680233,Great_Lakes,"Lake Erie, Including Upper Niagara River",Cleveland,OH,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sulphur (Dry), Clay & Salt"
"Lehigh Portland Cement Co., Buffington Harbor Dock",CEMENT,41.642222,-87.414167,Great_Lakes,Lake Michigan,Gary,IN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Non-Ferrous Ores and Scrap | Building Cement & Concrete; Lime; Glass | Unknown or Not Elsewhere Classified"
Safety-kleen Oil Recovery Co E Chicago Dock,GENERAL_CARGO,41.646944,-87.476111,Great_Lakes,Lake Michigan,East Chicago,IN,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Products NEC"
Citgo Petroleum Corp East Chicago Dock,REFINERY,41.642222,-87.471944,Great_Lakes,Lake Michigan,East Chicago,IN,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Blue Circle Cement Company,CEMENT,43.032222,-87.920833,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,"Sulphur (Dry), Clay & Salt | Building Cement & Concrete; Lime; Glass"
"Lafarge Corp., Milwaukee Terminal Wharf",CEMENT,43.026583,-87.924058,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Slag | Building Cement & Concrete; Lime; Glass"
"Miller Compressing Co., Dock",STEEL_MILL,43.019444,-87.905,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,Iron Ore and Iron & Steel Waste & Scrap
Milwaukee Bulk Terminal Wharf,GENERAL_CARGO,43.015278,-87.903889,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Wheat | Oilseeds (Soybean, Flaxseed and Others) | Unknown or Not Elsewhere Classified"
Advance Boiler & Tank Co Wharf,GENERAL_CARGO,43.011944,-87.898611,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,Primary Non-Ferrous Metal Products;Fabricated Metal Prods.
Blue Water Aggregates,AGGREGATE,42.922913,-82.460079,Great_Lakes,"St. Clair River, MI",Marysville ,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Slag"
"Jefferson Marine Terminal, Old Channel Wharf",GENERAL_CARGO,42.286111,-83.12,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Slag | Building Cement & Concrete; Lime; Glass"
U.S. Steel Corp Gr Lks Zug Island Detroit River,STEEL_MILL,42.28199,-83.1062,Great_Lakes,"Detroit River, MI",Detroit ,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag"
Nicholson Terminal & Dock Col.,GENERAL_CARGO,42.3075,-83.084444,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | Crude Materials, Inedible Except Fuels | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | "
The C. Reiss Coal Co Escanaba Dock No 2,COAL_TERMINAL,45.752001,-87.056728,Great_Lakes,Lake Michigan,Escanaba,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt"
Adm Grain - Toledo,GRAIN_ELEVATOR,41.626916,-83.530994,Great_Lakes,"Lake Erie, Including Upper Niagara River",Toledo,OH,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Building Cement & Concrete; Lime; Glass | Food and Farm Products | Wheat | Corn | Oilseeds (Soybean, Flaxseed and Others)"
The C. Reiss Coal Company Dock No. 1,COAL_TERMINAL,45.77337,-87.060443,Great_Lakes,Lake Michigan,Escanaba,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt"
Upper Lakes Coal Co,COAL_TERMINAL,45.851014,-87.007025,Great_Lakes,Lake Michigan,Gladstone,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag | Unknown or Not Elsewhere Classified"
The C Reiss Coal Co Green Bay Wharf,COAL_TERMINAL,44.506983,-88.023502,Great_Lakes,"Green Bay, WI",Green Bay,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Unknown or Not Elsewhere Classified"
"Lafarge North America, St. Paul Cement Terminal Dock",CEMENT,44.932766,-93.04813,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",St. Paul,MN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass"
"Hawkins, Red Rock Terminal No. 3 Dock",GENERAL_CARGO,44.898611,-93.021111,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",St. Paul,MN,BTS_DOCK,Dock,Fertilizers | Other Chemicals and Related Products
"Calumet Specialty Products Partners L.p., Arthur M. Clure Public Marine Terminal Berth No. 3",GENERAL_CARGO,46.759118,-92.097233,Great_Lakes,Duluth MN,Duluth,MN,BTS_DOCK,Dock,nan
"US Oil Dock, Green Bay",GENERAL_CARGO,44.528874,-88.009949,Great_Lakes,"Green Bay, WI",Green Bay,WI,BTS_DOCK,Dock,nan
Chs Winona River Rail,GRAIN_ELEVATOR,44.046389,-91.608611,Great_Lakes,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Winona,MN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Other Chemicals and Related Products | Sulphur (Dry), Clay & Salt | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed G"
St. Marys Cement-cleveland Terminal,CEMENT,41.483363,-81.677099,Great_Lakes,"Lake Erie, Including Upper Niagara River",Cleveland,OH,BTS_DOCK,Dock,Slag | Building Cement & Concrete; Lime; Glass
Detroit/wayne County Port Authority Public Dock & Terminal,GENERAL_CARGO,42.326989,-83.041692,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,nan
Lafarge Corp Muskegon Pier,CEMENT,43.234444,-86.261944,Great_Lakes,Lake Michigan,Muskegon,MI,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
Bp Whiting Refinery,REFINERY,41.646944,-87.473056,Great_Lakes,Lake Michigan,Whiting,IN,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Crude Petroleum | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Other Chemicals and Related Pr"
Marquette Concrete,GENERAL_CARGO,43.033056,-87.934444,Great_Lakes,Lake Michigan,Milwaukee,WI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
U.S. Steel Corp Gr Lks Div Zug Isl Rouge River Docks,STEEL_MILL,42.28964,-83.109296,Great_Lakes,"Detroit River, MI",Detroit ,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Slag | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
Midwest Terminals of Toledo - Ironville,GENERAL_CARGO,41.677483,-83.485718,Great_Lakes,"Lake Erie, Including Upper Niagara River",Toledo,OH,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Food and Farm Products"
"Detroit Edison Co., River Rouge Plant Dock",GENERAL_CARGO,42.275,-83.112222,Great_Lakes,"Detroit River, MI",River Rouge,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Michigan Marine Terminal Wharf,GENERAL_CARGO,42.278889,-83.12,Great_Lakes,"Detroit River, MI",River Rouge,MI,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | All Manufactured Equipment, Machinery and Products"
"Shell Oil Co., Rouge River Wharf",REFINERY,42.285,-83.139167,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,Petroleum and Petroleum Products
"Trumbull Asphalt Co., Detroit Plant Wharf",GENERAL_CARGO,42.288333,-83.141389,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
"Marathon Petroleum Co., River Rouge Term (asphalt)",REFINERY,42.289722,-83.142222,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | All Manufactured Equipment, Machinery and Products"
Marathon Petroleum Co Fordson Isl Term (pet Prod),REFINERY,42.293889,-83.146944,Great_Lakes,"Detroit River, MI",Dearborn,MI,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | All Manufactured Equipment, Machinery and Products"
"Waterfront Petroleum, Rouge River Wharf",REFINERY,42.293889,-83.144444,Great_Lakes,"Detroit River, MI",Dearborn,MI,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
"St. Marys Cement Co., Detroit Plant Wharf",CEMENT,42.284167,-83.137222,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Slag | Building Cement & Concrete; Lime; Glass"
"Detroit Marine Terminals, Rouge River Wharf",GENERAL_CARGO,42.280556,-83.125278,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Crude Materials, Inedible Except Fuels | Primary Manufactured Goods | All Manufactured Equipment, Machinery and Products"
Lafarge Midwest,CEMENT,42.291132,-83.100517,Great_Lakes,"Detroit River, MI",Detroit,MI,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
Cleveland Bulk Terminal,GENERAL_CARGO,41.496497,-81.723061,Great_Lakes,"Lake Erie, Including Upper Niagara River",Cleveland,OH,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Building Cement & Concrete; Lime; Glass"
St. Clair Aggregate,AGGREGATE,42.706023,-82.497799,Great_Lakes,"St. Clair River, MI",Marine City ,MI,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Graymont Superior Plant Coal Dock,COAL_TERMINAL,46.729585,-92.073444,Great_Lakes,Superior Wisconsin,Superior,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Iron Ore and Iron & Steel Waste & Scrap"
General Chemical Inc,CHEMICAL,44.230833,-86.301667,Great_Lakes,Lake Michigan,Manistee,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt"
Holcim Monroe Dock,CEMENT,41.896667,-83.350278,Great_Lakes,"Lake Erie, Including Upper Niagara River",Monroe,MI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
"Graymont Superior Plant, Salt Dock",GENERAL_CARGO,46.732321,-92.07618,Great_Lakes,Superior Wisconsin,Superior,WI,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt"
